"","date","normTitleCategory","clicks.sum"
"3440",2016-11-29,"food",38946
"3441",2016-11-29,"hospitality",2543
"3442",2016-11-29,"hr",17814
"3443",2016-11-29,"install",46798
"3444",2016-11-29,"insurance",5379
"3445",2016-11-29,"legal",8931
"3446",2016-11-29,"management",75739
"3447",2016-11-29,"manufacturing",20014
"3448",2016-11-29,"marketing",16719
"3449",2016-11-29,"math",4967
"3450",2016-11-29,"meddental",4222
"3451",2016-11-29,"meddr",6753
"3452",2016-11-29,"media",7226
"3453",2016-11-29,"medinfo",13643
"3454",2016-11-29,"mednurse",46165
"3455",2016-11-29,"medtech",30399
"3456",2016-11-29,"military",159
"3457",2016-11-29,"mining",72
"3458",2016-11-29,"personal",4217
"3459",2016-11-29,"pharmacy",4858
"3460",2016-11-29,"project",11618
"3461",2016-11-29,"protective",14094
"3462",2016-11-29,"realestate",5583
"3463",2016-11-29,"retail",57247
"3464",2016-11-29,"sales",48856
"3465",2016-11-29,"sanitation",19193
"3466",2016-11-29,"science",9543
"3467",2016-11-29,"service",30172
"3468",2016-11-29,"socialscience",718
"3469",2016-11-29,"sports",3166
"3470",2016-11-29,"tech",82
"3471",2016-11-29,"techhelp",11797
"3472",2016-11-29,"techinfo",20682
"3473",2016-11-29,"techsoftware",23672
"3474",2016-11-29,"therapy",11126
"3475",2016-11-29,"transport",5655
"3476",2016-11-29,"uncategorized",23972
"3477",2016-11-29,"veterinary",4925
"3478",2016-11-29,"warehouse",39247
"3479",2016-11-29,NA,55163
"3480",2016-11-30,"accounting",27468
"3481",2016-11-30,"admin",84229
"3482",2016-11-30,"agriculture",641
"3483",2016-11-30,"arch",1638
"3484",2016-11-30,"arts",4624
"3485",2016-11-30,"aviation",1379
"3486",2016-11-30,"care",9735
"3487",2016-11-30,"childcare",13259
"3488",2016-11-30,"construction",12616
"3489",2016-11-30,"customer",48686
"3490",2016-11-30,"driver",29469
"3491",2016-11-30,"education",25561
"3492",2016-11-30,"engchem",449
"3493",2016-11-30,"engcivil",2173
"3494",2016-11-30,"engelectric",2746
"3495",2016-11-30,"engid",5497
"3496",2016-11-30,"engmech",1757
"3497",2016-11-30,"finance",5428
"3498",2016-11-30,"food",37493
"3499",2016-11-30,"hospitality",2351
"3500",2016-11-30,"hr",17334
"3501",2016-11-30,"install",45672
"3502",2016-11-30,"insurance",4561
"3503",2016-11-30,"legal",7907
"3504",2016-11-30,"management",74850
"3505",2016-11-30,"manufacturing",19351
"3506",2016-11-30,"marketing",16338
"3507",2016-11-30,"math",6365
"3508",2016-11-30,"meddental",3566
"3509",2016-11-30,"meddr",6797
"3510",2016-11-30,"media",6143
"3511",2016-11-30,"medinfo",12105
"3512",2016-11-30,"mednurse",46580
"3513",2016-11-30,"medtech",30143
"3514",2016-11-30,"military",206
"3515",2016-11-30,"mining",86
"3516",2016-11-30,"personal",3679
"3517",2016-11-30,"pharmacy",5011
"3518",2016-11-30,"project",10568
"3519",2016-11-30,"protective",14374
"3520",2016-11-30,"realestate",5542
"3521",2016-11-30,"retail",57747
"3522",2016-11-30,"sales",45851
"3523",2016-11-30,"sanitation",18676
"3524",2016-11-30,"science",10095
"3525",2016-11-30,"service",26402
"3526",2016-11-30,"socialscience",624
"3527",2016-11-30,"sports",2945
"3528",2016-11-30,"tech",78
"3529",2016-11-30,"techhelp",12252
"3530",2016-11-30,"techinfo",20728
"3531",2016-11-30,"techsoftware",22719
"3532",2016-11-30,"therapy",10156
"3533",2016-11-30,"transport",4150
"3534",2016-11-30,"uncategorized",24013
"3535",2016-11-30,"veterinary",4563
"3536",2016-11-30,"warehouse",38047
"3537",2016-11-30,NA,56878
"3538",2017-01-01,"accounting",19109
"3539",2017-01-01,"admin",59938
"3540",2017-01-01,"agriculture",221
"3541",2017-01-01,"arch",1509
"3542",2017-01-01,"arts",3449
"3543",2017-01-01,"aviation",1107
"3544",2017-01-01,"care",7496
"3545",2017-01-01,"childcare",12030
"3546",2017-01-01,"construction",7826
"3547",2017-01-01,"customer",34113
"3548",2017-01-01,"driver",24345
"3549",2017-01-01,"education",19340
"3550",2017-01-01,"engchem",400
"3551",2017-01-01,"engcivil",1529
"3552",2017-01-01,"engelectric",1890
"3553",2017-01-01,"engid",4486
"3554",2017-01-01,"engmech",1390
"3555",2017-01-01,"finance",3252
"3556",2017-01-01,"food",29722
"3557",2017-01-01,"hospitality",2627
"3558",2017-01-01,"hr",12853
"3559",2017-01-01,"install",33669
"3560",2017-01-01,"insurance",4144
"3561",2017-01-01,"legal",5665
"3562",2017-01-01,"management",53655
"3563",2017-01-01,"manufacturing",14453
"3564",2017-01-01,"marketing",11014
"3565",2017-01-01,"math",3886
"3566",2017-01-01,"meddental",2707
"3567",2017-01-01,"meddr",4812
"3568",2017-01-01,"media",3811
"3569",2017-01-01,"medinfo",9028
"3570",2017-01-01,"mednurse",35038
"3571",2017-01-01,"medtech",22966
"3572",2017-01-01,"military",407
"3573",2017-01-01,"mining",48
"3574",2017-01-01,"personal",3245
"3575",2017-01-01,"pharmacy",4312
"3576",2017-01-01,"project",9021
"3577",2017-01-01,"protective",10696
"3578",2017-01-01,"realestate",4286
"3579",2017-01-01,"retail",46926
"3580",2017-01-01,"sales",36218
"3581",2017-01-01,"sanitation",14002
"3582",2017-01-01,"science",6968
"3583",2017-01-01,"service",22172
"3584",2017-01-01,"socialscience",670
"3585",2017-01-01,"sports",2753
"3586",2017-01-01,"tech",150
"3587",2017-01-01,"techhelp",8011
"3588",2017-01-01,"techinfo",12678
"3589",2017-01-01,"techsoftware",17007
"3590",2017-01-01,"therapy",8039
"3591",2017-01-01,"transport",3161
"3592",2017-01-01,"uncategorized",18105
"3593",2017-01-01,"veterinary",3516
"3594",2017-01-01,"warehouse",21810
"3595",2017-01-01,NA,32263
"3596",2017-01-02,"accounting",25635
"3597",2017-01-02,"admin",89504
"3598",2017-01-02,"agriculture",351
"3599",2017-01-02,"arch",1673
"3600",2017-01-02,"arts",4899
"3601",2017-01-02,"aviation",1187
"3602",2017-01-02,"care",9404
"3603",2017-01-02,"childcare",15155
"3604",2017-01-02,"construction",10756
"3605",2017-01-02,"customer",49868
"3606",2017-01-02,"driver",34940
"3607",2017-01-02,"education",26157
"3608",2017-01-02,"engchem",449
"3609",2017-01-02,"engcivil",2096
"3610",2017-01-02,"engelectric",2408
"3611",2017-01-02,"engid",5922
"3612",2017-01-02,"engmech",1898
"3613",2017-01-02,"finance",4357
"3614",2017-01-02,"food",40309
"3615",2017-01-02,"hospitality",3295
"3616",2017-01-02,"hr",19108
"3617",2017-01-02,"install",44417
"3618",2017-01-02,"insurance",5973
"3619",2017-01-02,"legal",8263
"3620",2017-01-02,"management",73321
"3621",2017-01-02,"manufacturing",19887
"3622",2017-01-02,"marketing",15656
"3623",2017-01-02,"math",5286
"3624",2017-01-02,"meddental",3281
"3625",2017-01-02,"meddr",6454
"3626",2017-01-02,"media",5359
"3627",2017-01-02,"medinfo",11815
"3628",2017-01-02,"mednurse",43903
"3629",2017-01-02,"medtech",29930
"3630",2017-01-02,"military",513
"3631",2017-01-02,"mining",77
"3632",2017-01-02,"personal",4915
"3633",2017-01-02,"pharmacy",4964
"3634",2017-01-02,"project",12033
"3635",2017-01-02,"protective",13656
"3636",2017-01-02,"realestate",5684
"3637",2017-01-02,"retail",64211
"3638",2017-01-02,"sales",51806
"3639",2017-01-02,"sanitation",19936
"3640",2017-01-02,"science",8476
"3641",2017-01-02,"service",29430
"3642",2017-01-02,"socialscience",820
"3643",2017-01-02,"sports",3771
"3644",2017-01-02,"tech",182
"3645",2017-01-02,"techhelp",9856
"3646",2017-01-02,"techinfo",17197
"3647",2017-01-02,"techsoftware",21345
"3648",2017-01-02,"therapy",10397
"3649",2017-01-02,"transport",4205
"3650",2017-01-02,"uncategorized",24109
"3651",2017-01-02,"veterinary",4480
"3652",2017-01-02,"warehouse",31980
"3653",2017-01-02,NA,44267
"3654",2017-01-03,"accounting",32585
"3655",2017-01-03,"admin",109916
"3656",2017-01-03,"agriculture",287
"3657",2017-01-03,"arch",2189
"3658",2017-01-03,"arts",5751
"3659",2017-01-03,"aviation",1249
"3660",2017-01-03,"care",10737
"3661",2017-01-03,"childcare",16195
"3662",2017-01-03,"construction",12078
"3663",2017-01-03,"customer",61507
"3664",2017-01-03,"driver",37642
"3665",2017-01-03,"education",30972
"3666",2017-01-03,"engchem",539
"3667",2017-01-03,"engcivil",2597
"3668",2017-01-03,"engelectric",2842
"3669",2017-01-03,"engid",7407
"3670",2017-01-03,"engmech",2707
"3671",2017-01-03,"finance",4819
"3672",2017-01-03,"food",46027
"3673",2017-01-03,"hospitality",4035
"3674",2017-01-03,"hr",22538
"3675",2017-01-03,"install",50629
"3676",2017-01-03,"insurance",7142
"3677",2017-01-03,"legal",9889
"3678",2017-01-03,"management",86540
"3679",2017-01-03,"manufacturing",22888
"3680",2017-01-03,"marketing",18408
"3681",2017-01-03,"math",5587
"3682",2017-01-03,"meddental",3578
"3683",2017-01-03,"meddr",6993
"3684",2017-01-03,"media",8395
"3685",2017-01-03,"medinfo",15731
"3686",2017-01-03,"mednurse",48131
"3687",2017-01-03,"medtech",33807
"3688",2017-01-03,"military",443
"3689",2017-01-03,"mining",92
"3690",2017-01-03,"personal",4962
"3691",2017-01-03,"pharmacy",5259
"3692",2017-01-03,"project",14493
"3693",2017-01-03,"protective",17315
"3694",2017-01-03,"realestate",6906
"3695",2017-01-03,"retail",68682
"3696",2017-01-03,"sales",60318
"3697",2017-01-03,"sanitation",20810
"3698",2017-01-03,"science",9832
"3699",2017-01-03,"service",33345
"3700",2017-01-03,"socialscience",1135
"3701",2017-01-03,"sports",4086
"3702",2017-01-03,"tech",186
"3703",2017-01-03,"techhelp",12083
"3704",2017-01-03,"techinfo",21951
"3705",2017-01-03,"techsoftware",28831
"3706",2017-01-03,"therapy",12125
"3707",2017-01-03,"transport",4879
"3708",2017-01-03,"uncategorized",24919
"3709",2017-01-03,"veterinary",4954
"3710",2017-01-03,"warehouse",34858
"3711",2017-01-03,NA,49477
"3712",2017-01-04,"accounting",33188
"3713",2017-01-04,"admin",98992
"3714",2017-01-04,"agriculture",657
"3715",2017-01-04,"arch",2096
"3716",2017-01-04,"arts",5508
"3717",2017-01-04,"aviation",1308
"3718",2017-01-04,"care",11442
"3719",2017-01-04,"childcare",16559
"3720",2017-01-04,"construction",13292
"3721",2017-01-04,"customer",62402
"3722",2017-01-04,"driver",37551
"3723",2017-01-04,"education",29173
"3724",2017-01-04,"engchem",427
"3725",2017-01-04,"engcivil",2433
"3726",2017-01-04,"engelectric",2891
"3727",2017-01-04,"engid",7809
"3728",2017-01-04,"engmech",2237
"3729",2017-01-04,"finance",4726
"3730",2017-01-04,"food",44843
"3731",2017-01-04,"hospitality",4517
"3732",2017-01-04,"hr",23694
"3733",2017-01-04,"install",51221
"3734",2017-01-04,"insurance",6915
"3735",2017-01-04,"legal",8854
"3736",2017-01-04,"management",87585
"3737",2017-01-04,"manufacturing",23433
"3738",2017-01-04,"marketing",17951
"3739",2017-01-04,"math",6327
"3740",2017-01-04,"meddental",3467
"3741",2017-01-04,"meddr",6912
"3742",2017-01-04,"media",8714
"3743",2017-01-04,"medinfo",16434
"3744",2017-01-04,"mednurse",48041
"3745",2017-01-04,"medtech",34702
"3746",2017-01-04,"military",469
"3747",2017-01-04,"mining",1178
"3748",2017-01-04,"personal",5385
"3749",2017-01-04,"pharmacy",6120
"3750",2017-01-04,"project",15086
"3751",2017-01-04,"protective",15789
"3752",2017-01-04,"realestate",7438
"3753",2017-01-04,"retail",68962
"3754",2017-01-04,"sales",60410
"3755",2017-01-04,"sanitation",21724
"3756",2017-01-04,"science",10263
"3757",2017-01-04,"service",33933
"3758",2017-01-04,"socialscience",1997
"3759",2017-01-04,"sports",3933
"3760",2017-01-04,"tech",182
"3761",2017-01-04,"techhelp",12469
"3762",2017-01-04,"techinfo",21955
"3763",2017-01-04,"techsoftware",28658
"3764",2017-01-04,"therapy",11506
"3765",2017-01-04,"transport",5002
"3766",2017-01-04,"uncategorized",26350
"3767",2017-01-04,"veterinary",4948
"3768",2017-01-04,"warehouse",37996
"3769",2017-01-04,NA,46390
"3770",2017-01-05,"accounting",31688
"3771",2017-01-05,"admin",90881
"3772",2017-01-05,"agriculture",662
"3773",2017-01-05,"arch",2274
"3774",2017-01-05,"arts",4802
"3775",2017-01-05,"aviation",1394
"3776",2017-01-05,"care",10358
"3777",2017-01-05,"childcare",16076
"3778",2017-01-05,"construction",13654
"3779",2017-01-05,"customer",58718
"3780",2017-01-05,"driver",37739
"3781",2017-01-05,"education",27164
"3782",2017-01-05,"engchem",575
"3783",2017-01-05,"engcivil",2115
"3784",2017-01-05,"engelectric",3001
"3785",2017-01-05,"engid",7450
"3786",2017-01-05,"engmech",2166
"3787",2017-01-05,"finance",4790
"3788",2017-01-05,"food",41963
"3789",2017-01-05,"hospitality",3964
"3790",2017-01-05,"hr",20985
"3791",2017-01-05,"install",50792
"3792",2017-01-05,"insurance",6117
"3793",2017-01-05,"legal",8671
"3794",2017-01-05,"management",84423
"3795",2017-01-05,"manufacturing",20305
"3796",2017-01-05,"marketing",15840
"3797",2017-01-05,"math",6056
"3798",2017-01-05,"meddental",3510
"3799",2017-01-05,"meddr",6112
"3800",2017-01-05,"media",9184
"3801",2017-01-05,"medinfo",14959
"3802",2017-01-05,"mednurse",45944
"3803",2017-01-05,"medtech",33845
"3804",2017-01-05,"military",573
"3805",2017-01-05,"mining",729
"3806",2017-01-05,"personal",4385
"3807",2017-01-05,"pharmacy",5775
"3808",2017-01-05,"project",14987
"3809",2017-01-05,"protective",14996
"3810",2017-01-05,"realestate",6924
"3811",2017-01-05,"retail",64980
"3812",2017-01-05,"sales",57933
"3813",2017-01-05,"sanitation",19874
"3814",2017-01-05,"science",10534
"3815",2017-01-05,"service",31352
"3816",2017-01-05,"socialscience",4226
"3817",2017-01-05,"sports",3659
"3818",2017-01-05,"tech",162
"3819",2017-01-05,"techhelp",11783
"3820",2017-01-05,"techinfo",22388
"3821",2017-01-05,"techsoftware",28808
"3822",2017-01-05,"therapy",10983
"3823",2017-01-05,"transport",5677
"3824",2017-01-05,"uncategorized",24356
"3825",2017-01-05,"veterinary",3793
"3826",2017-01-05,"warehouse",37765
"3827",2017-01-05,NA,45466
"3828",2017-01-06,"accounting",27357
"3829",2017-01-06,"admin",79550
"3830",2017-01-06,"agriculture",518
"3831",2017-01-06,"arch",1748
"3832",2017-01-06,"arts",4987
"3833",2017-01-06,"aviation",1071
"3834",2017-01-06,"care",8939
"3835",2017-01-06,"childcare",13881
"3836",2017-01-06,"construction",10621
"3837",2017-01-06,"customer",46791
"3838",2017-01-06,"driver",33642
"3839",2017-01-06,"education",24743
"3840",2017-01-06,"engchem",673
"3841",2017-01-06,"engcivil",1696
"3842",2017-01-06,"engelectric",2828
"3843",2017-01-06,"engid",6100
"3844",2017-01-06,"engmech",2090
"3845",2017-01-06,"finance",4886
"3846",2017-01-06,"food",38239
"3847",2017-01-06,"hospitality",3317
"3848",2017-01-06,"hr",18026
"3849",2017-01-06,"install",46215
"3850",2017-01-06,"insurance",6176
"3851",2017-01-06,"legal",7746
"3852",2017-01-06,"management",73496
"3853",2017-01-06,"manufacturing",19093
"3854",2017-01-06,"marketing",14145
"3855",2017-01-06,"math",5254
"3856",2017-01-06,"meddental",3046
"3857",2017-01-06,"meddr",6044
"3858",2017-01-06,"media",7067
"3859",2017-01-06,"medinfo",13132
"3860",2017-01-06,"mednurse",45433
"3861",2017-01-06,"medtech",30118
"3862",2017-01-06,"military",646
"3863",2017-01-06,"mining",403
"3864",2017-01-06,"personal",4342
"3865",2017-01-06,"pharmacy",5101
"3866",2017-01-06,"project",13346
"3867",2017-01-06,"protective",12767
"3868",2017-01-06,"realestate",6284
"3869",2017-01-06,"retail",59478
"3870",2017-01-06,"sales",51716
"3871",2017-01-06,"sanitation",19600
"3872",2017-01-06,"science",8998
"3873",2017-01-06,"service",28641
"3874",2017-01-06,"socialscience",3164
"3875",2017-01-06,"sports",3177
"3876",2017-01-06,"tech",226
"3877",2017-01-06,"techhelp",10758
"3878",2017-01-06,"techinfo",20022
"3879",2017-01-06,"techsoftware",25406
"3880",2017-01-06,"therapy",10273
"3881",2017-01-06,"transport",5321
"3882",2017-01-06,"uncategorized",21492
"3883",2017-01-06,"veterinary",3404
"3884",2017-01-06,"warehouse",30768
"3885",2017-01-06,NA,40344
"3886",2017-01-07,"accounting",21964
"3887",2017-01-07,"admin",69047
"3888",2017-01-07,"agriculture",397
"3889",2017-01-07,"arch",1858
"3890",2017-01-07,"arts",4375
"3891",2017-01-07,"aviation",1051
"3892",2017-01-07,"care",7791
"3893",2017-01-07,"childcare",13165
"3894",2017-01-07,"construction",8318
"3895",2017-01-07,"customer",40253
"3896",2017-01-07,"driver",29662
"3897",2017-01-07,"education",22961
"3898",2017-01-07,"engchem",548
"3899",2017-01-07,"engcivil",1398
"3900",2017-01-07,"engelectric",2199
"3901",2017-01-07,"engid",5545
"3902",2017-01-07,"engmech",1677
"3903",2017-01-07,"finance",4547
"3904",2017-01-07,"food",35337
"3905",2017-01-07,"hospitality",2902
"3906",2017-01-07,"hr",14692
"3907",2017-01-07,"install",40244
"3908",2017-01-07,"insurance",5811
"3909",2017-01-07,"legal",6073
"3910",2017-01-07,"management",65093
"3911",2017-01-07,"manufacturing",16602
"3912",2017-01-07,"marketing",12094
"3913",2017-01-07,"math",4980
"3914",2017-01-07,"meddental",2737
"3915",2017-01-07,"meddr",5219
"3916",2017-01-07,"media",5735
"3917",2017-01-07,"medinfo",11874
"3918",2017-01-07,"mednurse",40331
"3919",2017-01-07,"medtech",27334
"3920",2017-01-07,"military",713
"3921",2017-01-07,"mining",310
"3922",2017-01-07,"personal",3469
"3923",2017-01-07,"pharmacy",5109
"3924",2017-01-07,"project",11325
"3925",2017-01-07,"protective",11371
"3926",2017-01-07,"realestate",5340
"3927",2017-01-07,"retail",54160
"3928",2017-01-07,"sales",45158
"3929",2017-01-07,"sanitation",18297
"3930",2017-01-07,"science",8052
"3931",2017-01-07,"service",26279
"3932",2017-01-07,"socialscience",2069
"3933",2017-01-07,"sports",2956
"3934",2017-01-07,"tech",209
"3935",2017-01-07,"techhelp",8730
"3936",2017-01-07,"techinfo",15926
"3937",2017-01-07,"techsoftware",21112
"3938",2017-01-07,"therapy",9360
"3939",2017-01-07,"transport",4045
"3940",2017-01-07,"uncategorized",19919
"3941",2017-01-07,"veterinary",3215
"3942",2017-01-07,"warehouse",26241
"3943",2017-01-07,NA,34799
"3944",2017-01-08,"accounting",23976
"3945",2017-01-08,"admin",72290
"3946",2017-01-08,"agriculture",376
"3947",2017-01-08,"arch",1850
"3948",2017-01-08,"arts",4763
"3949",2017-01-08,"aviation",1201
"3950",2017-01-08,"care",8497
"3951",2017-01-08,"childcare",14556
"3952",2017-01-08,"construction",9152
"3953",2017-01-08,"customer",39809
"3954",2017-01-08,"driver",32188
"3955",2017-01-08,"education",24335
"3956",2017-01-08,"engchem",571
"3957",2017-01-08,"engcivil",1572
"3958",2017-01-08,"engelectric",2312
"3959",2017-01-08,"engid",5311
"3960",2017-01-08,"engmech",1874
"3961",2017-01-08,"finance",4468
"3962",2017-01-08,"food",37600
"3963",2017-01-08,"hospitality",2987
"3964",2017-01-08,"hr",16041
"3965",2017-01-08,"install",43549
"3966",2017-01-08,"insurance",5670
"3967",2017-01-08,"legal",6049
"3968",2017-01-08,"management",69326
"3969",2017-01-08,"manufacturing",17674
"3970",2017-01-08,"marketing",14271
"3971",2017-01-08,"math",5787
"3972",2017-01-08,"meddental",3193
"3973",2017-01-08,"meddr",5670
"3974",2017-01-08,"media",6057
"3975",2017-01-08,"medinfo",17597
"3976",2017-01-08,"mednurse",40934
"3977",2017-01-08,"medtech",28015
"3978",2017-01-08,"military",611
"3979",2017-01-08,"mining",343
"3980",2017-01-08,"personal",3774
"3981",2017-01-08,"pharmacy",5243
"3982",2017-01-08,"project",11488
"3983",2017-01-08,"protective",12018
"3984",2017-01-08,"realestate",6478
"3985",2017-01-08,"retail",56922
"3986",2017-01-08,"sales",49987
"3987",2017-01-08,"sanitation",19173
"3988",2017-01-08,"science",7505
"3989",2017-01-08,"service",28690
"3990",2017-01-08,"socialscience",2044
"3991",2017-01-08,"sports",3057
"3992",2017-01-08,"tech",234
"3993",2017-01-08,"techhelp",8667
"3994",2017-01-08,"techinfo",16633
"3995",2017-01-08,"techsoftware",21643
"3996",2017-01-08,"therapy",9851
"3997",2017-01-08,"transport",4983
"3998",2017-01-08,"uncategorized",21169
"3999",2017-01-08,"veterinary",4168
"4000",2017-01-08,"warehouse",27003
"4001",2017-01-08,NA,38899
"4002",2017-01-09,"accounting",32226
"4003",2017-01-09,"admin",101809
"4004",2017-01-09,"agriculture",471
"4005",2017-01-09,"arch",2336
"4006",2017-01-09,"arts",5650
"4007",2017-01-09,"aviation",1404
"4008",2017-01-09,"care",9537
"4009",2017-01-09,"childcare",16572
"4010",2017-01-09,"construction",12411
